"hurl","5","-1","hurl, hurled, hurling"
"negative","5","2604","negative"
"extremist","5","-1","extremist, extremists"
"irrelevant","5","-1","irrelevant"
"radical","5","6962","radical, radicals"
"constituent","5","-1","constituent, constituents"
"ambition","5","-1","ambition, ambitions"
"christmas","5","-1","christmas, christmases"
"indistinguishable","5","-1","indistinguishable"
"emerge","5","-1","emerge, emerged, emerging"
"surplus","5","7782","surplus"
"burst","5","9875","burst, bursts"
"earnest","5","-1","earnest"
"expose","5","-1","expose, exposed, exposing"
"slab","5","-1","slabs"
"symbol","5","3243","symbol, symbols"
"stubborn","5","-1","stubborn"
"overwhelm","5","-1","overwhelm, overwhelmed"
"compromise","5","9483","compromise, compromised"
"mortality","5","6705","mortality"
"friendly","5","1253","friendly"
"defeat","5","-1","defeat, defeated"
"fascism","5","-1","fascism"
"impatient","5","-1","impatient"
"proclaim","5","-1","proclaim, proclaimed"
"stir","5","-1","stir, stirred"
"assembly","5","2378","assembly"
"ownership","5","3896","ownership"
"privately","5","-1","privately"
"river","5","5649","river, rivers"
"estate","5","449","estate, estates"
"ignorance","5","-1","ignorance"
"conquer","5","-1","conquer, conquered"
"degree","5","1202","degree, degrees"
"agent","5","1440","agent, agents"
"justice","5","1817","justice"
"solely","5","6132","solely"
"guidance","5","3239","guidance"
"notion","5","7726","notion, notions"
"anniversary","5","3859","anniversary"
"indian","5","6484","indian, indians"
"crush","5","-1","crush, crushed, crushes"
"initial","5","1969","initial, initialled"
"sum","5","-1","sum, sums, summing"
"qualify","5","6427","qualify, qualified"
"available","5","145","available"
"recruit","5","-1","recruit, recruited, recruiting"
"wing","5","4341","wing, wings, winged"
"appointment","5","8114","appointment, appointments"
"lecture","5","-1","lecture, lectures, lectured"
"eliminate","5","5807","eliminate, eliminated, eliminating"
"dispute","5","5675","dispute, disputes"
"indulge","5","-1","indulge, indulged"
"suffice","5","-1","suffice"
"blackmail","5","-1","blackmail, blackmailed"
"sacrament","5","-1","sacrament, sacraments"
"ultimate","5","2667","ultimate"
"flaw","5","-1","flaw, flawed"
"fruit","5","3341","fruit, fruits"
"naturally","5","5930","naturally"
"response","5","954","response"
"tempt","5","-1","tempt, tempted, tempting"
"repay","5","-1","repay, repaid"
"circulation","5","7141","circulation"
"parliamentary","5","8369","parliamentary"
"shotgun","5","-1","shotgun, shotguns"
"diminish","5","-1","diminish, diminished, diminishing"
"provision","5","2885","provision, provisions"
"wedding","5","1342","wedding, weddings"
"airfield","5","-1","airfield, airfields"
"neutral","5","5907","neutral"
"listowel","5","-1","listowel"
"cultural","5","1946","cultural"
"disagreement","5","-1","disagreement, disagreements"
"comfortably","5","-1","comfortably"
"contribute","5","3409","contribute, contributed, contributing"
"atlantic","5","3206","atlantic"
"consult","5","5514","consult"
"orbit","5","9590","orbit, orbiting"
"schedule","5","3595","scheduled, schedules"
"famous","5","2716","famous"
"palm","5","1916","palm"
"forehead","5","-1","forehead, foreheads"
"weekly","5","1824","weekly"
"institute","5","1042","institute, instituted"
"president","5","687","president"
"dictate","5","-1","dictate, dictates"
"regularly","5","4850","regularly"
"continental","5","5123","continental"
"adjust","5","6634","adjust, adjusting"
"ocean","5","-1","ocean, oceans"
"recommendation","5","2250","recommendation, recommendations"
"hedge","5","-1","hedge, hedged, hedging"
"balance","5","1962","balance"
"densely","5","-1","densely"
"heavily","5","7215","heavily"
"displace","5","-1","displace, displaced"
"asian","5","1217","asian"
"proceed","5","5627","proceed, proceeded"
"consequently","5","8110","consequently"
"opt","5","5840","opt, opted"
"lackey","5","-1","lackey, lackeys"
"fragment","5","-1","fragment, fragments"
"honourable","5","-1","honourable"
"willing","5","3911","willing"
"alarm","5","4147","alarm, alarmed"
"submit","5","1608","submit, submitted"
"convey","5","-1","convey, conveyed"
"imprison","5","-1","imprison, imprisoned, imprisoning"
"reiterate","5","-1","reiterated"
"aperture","5","-1","aperture, apertures"
"strange","5","3928","strange"
"fortune","5","-1","fortune, fortunes"
"upper","5","2104","upper"
"risorgimento","5","-1","risorgimento"
"quarry","5","-1","quarry, quarried, quarrying"
"knowledge","5","896","knowledge"
"joke","5","4660","joke, jokes"
"version","5","291","version, versions"
"evacuation","5","-1","evacuation"
"stock","5","433","stock, stocked"
"prosperity","5","-1","prosperity"
"ride","5","2967","ride, ridden"
"limit","5","3439","limit, limits"
"generate","5","3964","generate, generated, generating"
"tone","5","4971","tone, tones"
"resolution","5","1487","resolution"
"satisfactory","5","8184","satisfactory"
"justification","5","-1","justification, justifications"
"successfully","5","3977","successfully"
"courage","5","8594","courage"
"appreciate","5","4830","appreciate, appreciated"
"flash","5","1173","flash, flashes"
"oblige","5","-1","obliged"
"corridor","5","-1","corridor, corridors"
"nearby","5","2873","nearby"
"tourist","5","4548","tourist, tourists"
"mistake","5","-1","mistake, mistakes, mistaking"
"exhaust","5","-1","exhausted"
"minority","5","4955","minority"
"assist","5","2643","assist, assisted"
"hint","5","8914","hint, hinting"
"expensive","5","4003","expensive"
"sympathy","5","9860","sympathy, sympathies"
"plain","5","3225","plain, plains"
"thought","5","2121","thoughts"
"syllable","5","-1","syllables"
"adolescent","5","9385","adolescent, adolescents"
"speculate","5","-1","speculate, speculating"
"sicilian","5","-1","sicilian, sicilians"
"invade","5","-1","invade, invaded"
"differently","5","8897","differently"
"phrase","5","8351","phrase, phrases"
"fold","5","-1","fold, folds, folded"
"origin","5","8422","origin, origins"
"lady","5","2714","lady"
"board","5","1559","board, boards, boarding"
"girl","5","901","girl, girls"
"conscious","5","8871","conscious"
"male","5","1209","male"
"victory","5","4276","victory"
"barrack","5","-1","barracks"
"eden","5","9083","eden"
"heraldic","5","-1","heraldic"
"ireland","5","1445","ireland"
"providence","5","7797","providence"
"saviour","5","-1","saviour, saviours"
"compel","5","-1","compelled"
"sliemiz","5","-1","sliemiż"
"joy","5","4280","joy"
"ribbon","5","-1","ribbon, ribbons"
"angry","5","6546","angry, angrier"
"operate","5","4620","operate, operates, operated, operating"
"enact","5","-1","enact, enacted"
"lent","5","-1","lent"
"passion","5","4972","passion"
"retreat","5","8205","retreat, retreats, retreated, retreating"
"pastoral","5","-1","pastoral"
"safeguard","5","-1","safeguard, safeguards, safeguarding"
"calm","5","7386","calm"
"joint","5","2081","joint"
"assistance","5","1506","assistance"
"song","5","1670","song, songs"
"motive","5","-1","motives"
"millennium","5","6811","millennium"
"contention","5","-1","contention"
"boycott","5","-1","boycott, boycotting"
"abuse","5","2224","abuse, abused"
"cunningham","5","-1","cunningham"
"grace","5","4042","grace"
"alter","5","8633","alter, altered, altering"
"paradoxical","5","-1","paradoxical"
"temporary","5","3605","temporary"
"obliterate","5","-1","obliterate, obliterated"
"mellish","5","-1","mellish"
"sail","5","-1","sail, sails, sailed"
"shield","5","-1","shield, shields, shielded"
"conception","5","-1","conception, conceptions"
"jump","5","-1","jump, jumped"
"poll","5","3251","poll, polled"
"indicate","5","3381","indicate, indicated, indicates"
"advise","5","7095","advise, advised, advises"
"travel","5","8668","travel, travelling"
"liberal","5","-1","liberal, liberals"
"strengthen","5","-1","strengthen, strengthened, strengthening"
"complicate","5","7036","complicated"
"seventy","5","-1","seventy, seventies"
"gap","5","4113","gap"
"populate","5","-1","populated"
"cable","5","3272","cable, cables"
"repair","5","6078","repair, repairs"
"folklore","5","-1","folklore"
"motor","5","1998","motor"
"till","5","4266","till"
"double","5","1045","double"
"herbert","5","-1","herbert"
"zeal","5","-1","zeal"
"patch","5","-1","patch, patched"
"decrease","5","4932","decrease, decreased, decreases, decreasing"
"mental","5","2255","mental"
"quail","5","-1","quail"
"occasionally","5","6325","occasionally"
"display","5","3772","display, displays"
"carpenter","5","-1","carpenter, carpenters"
"forth","5","3663","forth"
"monk","5","-1","monk, monks"
"garage","5","4178","garage, garages"
"gradually","5","9032","gradually"
"weak","5","4980","weak, weaker, weakest"
"damask","5","-1","damask"
"hospitality","5","6006","hospitality"
"consequence","5","8418","consequence, consequences"
"burnt","5","-1","burnt"
"packet","5","4519","packet"
"princess","5","4516","princess"
"gentleman","5","9890","gentleman"
"praise","5","6759","praise"
"swing","5","-1","swing, swings, swinging"
"tooth","5","9413","tooth"
"underwear","5","5941","underwear"
"brass","5","4730","brass"
"planet","5","2949","planet, planets"
"tunisia","5","8107","tunisia"
"canon","5","1976","canon"
"burden","5","6302","burden"
"pipe","5","4311","pipe, pipes"
"interdict","5","-1","interdict, interdicted"
"franco","5","-1","franco"
"minimum","5","1653","minimum"
"eighteen","5","-1","eighteen"
"art","5","337","art, arts"
"stuff","5","9915","stuff, stuffed"
"roll","5","4536","rolled, rolling"
"desert","5","4408","desert, deserted"
"womb","5","-1","womb, wombs"
"austin","5","2605","austin"
"depart","5","-1","departed, departing"
"joyride","5","-1","joyride, joyrides"
"incite","5","-1","incite, inciting"
"tarxien","5","-1","tarxien"
"corradino","5","-1","corradino"
"ransack","5","-1","ransack, ransacked, ransacking"
"chastity","5","-1","chastity"
"intercourse","5","-1","intercourse"
"tobias","5","-1","tobias"
"preparation","5","-1","preparation, preparations"
"mlp","5","-1","mlp"
"artificial","5","5918","artificial"
"mollify","4","-1","mollify, mollified"
"grain","4","6062","grain"
"dear","4","3612","dear"
"currently","4","902","currently"
"upset","4","9422","upset, upsetting"
"v","4","358","v"
"instant","4","2782","instant"
"horde","4","-1","horde, hordes"
"thin","4","4348","thin"
"sand","4","4277","sand, sands"
"globigerina","4","-1","globigerina"
"chest","4","4934","chest"
"trouser","4","-1","trousers"
"fabric","4","3981","fabric"
"triumphant","4","-1","triumphant"
"breast","4","3933","breast, breasts"
"determination","4","4122","determination"
"warm","4","3358","warm"
"roundabout","4","-1","roundabout, roundabouts"
"found","4","4898","founded"
"grandmother","4","-1","grandmother, grandmothers"
"female","4","1235","female"
"barrier","4","7078","barrier"
"wholly","4","-1","wholly"
"deeply","4","7528","deeply"
"interrupt","4","-1","interrupt, interrupted, interrupting"
"straight","4","2441","straight"
"tender","4","6739","tender"
"print","4","2899","prints, printed"
"faithful","4","-1","faithful"
"brine","4","-1","brine"
"rag","4","-1","rags"
"salt","4","3046","salt, salts"
"focus","4","1229","focus, focused"
"distort","4","-1","distorted, distorting"
"metaphor","4","-1","metaphor, metaphors"
"lit","4","8014","lit"
"archipelago","4","-1","archipelago"
"shot","4","1966","shot, shots"
"coordinate","4","8317","coordinates"
"cinema","4","-1","cinema, cinemas"
"insurance","4","382","insurance"
"developer","4","3181","developers"
"closely","4","4583","closely"
"associate","4","2474","associate, associated, associating"
"architecture","4","1968","architecture"
"circle","4","3200","circle, circles"
"karl","4","7594","karl"
"tear","4","6541","tears, tearing"
"peter","4","1369","peter"
"mundane","4","-1","mundane"
"root","4","1954","root, roots"
"foundation","4","1249","foundation, foundations"
"distinct","4","6027","distinct"
"trial","4","4464","trial, trials"
"stalk","4","-1","stalks, stalking"
"cardinal","4","-1","cardinal, cardinals"
"implement","4","-1","implements, implementing"
"judgment","4","4455","judgment"
"interpret","4","9431","interpret, interpreted"
"popularity","4","4398","popularity"
"reputation","4","5707","reputation"
"deserve","4","8335","deserve"
"moderate","4","5419","moderate, moderates"
"o","4","268","o"
"type","4","234","type, types, typed"
"copy","4","2951","copy, copies"
"dirty","4","4327","dirty, dirtied"
"borrow","4","-1","borrows, borrowed"
"constituency","4","-1","constituency, constituencies"
"page","4","289","page, pages"
"appearance","4","4234","appearance"
"practitioner","4","6938","practitioner, practitioners"
"deputy","4","-1","deputy, deputies"
"steady","4","7180","steady"
"stamp","4","6282","stamp, stamps, stamped"
"reckon","4","-1","reckoned, reckoning"
"anecdote","4","-1","anecdote, anecdotes"
"legend","4","4041","legend, legends"
"dreamt","4","-1","dreamt"
"ruin","4","-1","ruin, ruins, ruining"
"mound","4","-1","mound, mounds"
"fault","4","5044","fault, faults"
"february","4","608","february"
"fresh","4","2084","fresh"
"slightly","4","2642","slightly"
"patient","4","1918","patient, patients"
"cough","4","-1","cough, coughed, coughing"
"starve","4","-1","starve, starved, starving"
"deprive","4","-1","deprived"
"destruction","4","5263","destruction"
"retinue","4","-1","retinue"
"croydon","4","-1","croydon"
"brick","4","7243","brick, bricks"
"incessant","4","-1","incessant"
"trigger","4","6905","trigger, triggered"
"tremendous","4","8773","tremendous"
"seal","4","4881","sealed"
"hierarchy","4","8570","hierarchy"
"delegate","4","-1","delegate, delegates"
"occupy","4","-1","occupy, occupied"
"hall","4","1328","hall, halls"
"festival","4","2491","festival"
"loan","4","915","loan"
"enthusiastically","4","-1","enthusiastically"
"pave","4","-1","paved, paves, paving"
"complex","4","1757","complex"
"payment","4","538","payment, payments"
